id,altitude,heading
326602f2,37000,66
3265d933,34000,250
32666ca5,18700,67
3265f42e,39000,90
326668a2,28500,72
326602f2,37000,66
3265d933,34000,250
32666ca5,18700,67
3265f42e,39000,87
326668a2,28500,72
32666cde,30700,91
326602f2,37000,66
3265d933,34000,250
32666ca5,20775,67
3265f42e,39000,92
326668a2,28500,72
32666cde,30950,92
3265d933,34000,250
32666ca5,21750,67
3265f42e,39000,93
326668a2,32225,71
32666cde,30950,92
3265d933,34000,250
32666ca5,21750,67
3265f42e,39000,93
326668a2,32650,72
32666cde,30950,92
3265d933,34000,250
32666ca5,23825,67
3265f42e,39000,93
326668a2,33100,72
32666cde,30950,92
3265d933,34000,250
32666ca5,23825,67
3265f42e,39000,93
326668a2,33100,72
32666cde,32775,93
3265d933,34000,250
32666ca5,23825,67
3265f42e,39000,93
326668a2,33800,72
32666cde,32775,93
3265d933,34000,250
32666ca5,23825,67
3265f42e,39000,95
326668a2,34200,72
32666cde,33000,92
3265d933,34000,250
32666ca5,23825,65
3265f42e,39000,93
326668a2,34200,72
32666ca5,23825,63
3265f42e,39000,93
326668a2,34925,92
3265d22f,37000,91
32666ca5,23825,60
3265f42e,39000,94
326668a2,35025,92
3265d22f,37000,91
3265d933,34000,250
32666ca5,23825,58
3265f42e,39000,94
326668a2,35025,92
3265d22f,37000,91
3265d933,34000,250
32666ca5,23825,55
3265f42e,39000,94
326668a2,35025,92
3265d933,34000,250
3265d22f,37000,91
32666ca5,23825,52
3265f42e,39000,94
3265d933,34000,250
3265d22f,37000,91
32666ca5,23825,50
3265f42e,38975,94
3265d933,34000,250
3265d22f,37000,91
32666ca5,23825,50
3265f42e,39000,94
3265d933,34000,250
3265d22f,37000,91
32666ca5,31025,67
3265d22f,37000,91
32666ca5,31625,67
3265ccfd,41000,97
3265d22f,37000,91
32666ca5,31625,67
3265ccfd,41000,97
326644b1,33000,98
3265d22f,37000,91
32666ca5,32875,67
3265ccfd,41000,97
326644b1,33000,98
3265d22f,37000,91
32666ca5,33725,83
32666e03,22200,258
3265d79d,35000,79
3265ccfd,41000,91
326644b1,33000,98
3265d22f,37000,91
32666ca5,34150,89
32666e03,23025,258
326644b1,33000,68
3265ccfd,41000,91
3265d22f,37000,92
32666ca5,34800,89
32666e03,24075,258
3265d79d,35000,91
326644b1,33000,68
3265ccfd,40975,91
3265d22f,37000,92
32666ca5,35000,97
32666e03,25200,258
3265d79d,35000,91
326644b1,33000,68
3265ccfd,40975,91
3265d22f,37000,92
32666e03,26075,258
32666ca5,35000,97
3265d79d,35000,91
326644b1,33000,68
3265ccfd,40975,91
3265d22f,37000,92
32666e03,26950,258
32666ca5,35000,97
3265d79d,35000,91
326644b1,33000,68
3265ccfd,41000,91
3265d22f,37000,92
32666e03,27675,258
32666ca5,35000,97
3265d79d,35000,91
326644b1,33000,68
3265ccfd,41000,91
3265d22f,37000,92
32666e03,28575,258
32666ca5,35000,94
3265d79d,35000,91
326644b1,33000,68
3265ccfd,41000,91
3265d22f,37000,92
32666e03,29450,258
3265d79d,35000,91
326644b1,33000,68
3265ccfd,41000,91
3265d22f,37000,92
32666e03,30000,258
3265d79d,35000,91
326644b1,33000,68
3265ccfd,40975,91
3265d22f,37000,92
32666e03,30500,257
3265d79d,35000,91
326644b1,33000,68
3265ccfd,40975,91
3265d22f,37000,92
32666e03,31100,257
3265daa1,35000,100
3265d79d,35000,91
326644b1,33000,68
3265ccfd,41000,91
3265d22f,37000,92
32666e03,31550,257
3265daa1,35000,100
3265d79d,35000,91
326644b1,33000,68
3265ccfd,41000,91
3265d22f,37000,92
32666e03,31900,257
3265daa1,35000,100
3265d79d,35000,91
326644b1,33000,68
3265ccfd,41000,91
3265d22f,37000,92
32666e03,32000,259
3265daa1,35000,100
3265d79d,35000,91
326644b1,33000,68
3265ccfd,41000,91
3265d22f,37000,92
32666e03,32025,256
3265daa1,35000,100
3265d79d,35000,91
326644b1,33000,68
3265ccfd,40975,91
3265d22f,37000,92
32666e03,32025,257
3265daa1,35000,91
3265d79d,35000,91
326644b1,33000,68
3265d81d,36000,274
32648c37,40000,273
3265ccfd,40975,91
3265d22f,37000,93
32666e03,32025,257
3265daa1,35000,91
3265d79d,35000,91
3265d81d,36000,274
326644b1,33000,68
32648c37,40000,273
3265ccfd,41000,91
3265d22f,37000,93
32666e03,32025,257
3265eb81,35025,91
3265daa1,35000,91
3265d81d,36000,274
32648c37,40000,273
326644b1,33000,68
3265d79d,35000,91
3265ccfd,41000,91
3265d22f,37000,93
32666e03,32025,257
32664d48,33000,74
3265eb81,35025,92
326607dc,33000,98
3265daa1,35000,91
3265d81d,36000,274
32648c37,40000,273
3265d79d,35000,91
326644b1,33000,68
3265ccfd,41000,91
3265d22f,37000,93
32666e03,32000,257
32664d48,33000,91
3265eb81,35025,91
326607dc,33000,91
3265daa1,35000,91
3265d81d,36000,273
32648c37,40000,273
326644b1,33000,68
3265d79d,35000,91
3265ccfd,40975,92
3265d22f,37000,93
32666e03,32000,267
32664d48,33000,91
3265eb81,35025,91
326607dc,33000,91
3265daa1,35000,91
3265d81d,36000,273
32648c37,40000,273
326644b1,33000,68
3265d79d,35000,91
3265ccfd,40975,92
3265d22f,37000,93
32666e03,32000,267
32664d48,33100,91
3265eb81,35025,91
326607dc,33000,91
3265daa1,35000,91
3265d81d,36000,273
32648c37,40000,273
3265d79d,35000,91
326644b1,33000,68
3265ccfd,41000,92
3265d22f,37000,93
32666e03,32000,267
32664d48,33725,91
3265eb81,35025,91
326607dc,33000,91
32648c37,40000,273
3265daa1,35000,91
3265d81d,36000,273
326644b1,33000,68
3265d79d,35000,91
3265ccfd,41000,92
32666e03,32000,267
3265d22f,37000,93
3265de7f,34000,292
32664d48,34300,90
3265eb81,35025,91
326607dc,33000,91
3265d81d,36000,273
32648c37,40000,273
3265daa1,35000,91
326644b1,33000,67
3265d79d,35000,91
3265ccfd,41000,92
32666e03,32000,270
3265d22f,37000,93
32664d48,34850,90
3265eb81,35025,91
3265d81d,36000,273
32648c37,40000,273
326607dc,33000,91
3265daa1,35000,91
326644b1,33000,67
3265d79d,35000,91
32666e03,32000,273
3265ccfd,40975,92
3265d22f,37000,93
3265fd71,38975,97
32664880,35000,91
32664d48,34975,90
3265eb81,35025,91
3265d81d,36000,273
32648c37,40000,273
326607dc,33000,91
3265daa1,35000,91
326644b1,33000,67
3265d79d,35000,91
32666e03,32000,271
3265ccfd,41000,92
3265d22f,37000,93
32667b78,31900,73
3265fd71,38975,97
3265dbb9,37000,91
32664880,35000,91
32664d48,35000,90
3265d81d,36000,272
32648c37,40000,273
3265eb81,35025,91
326607dc,33000,91
3265daa1,35000,91
326644b1,33000,67
3265d79d,35000,91
32666e03,32000,270
3265ccfd,41000,92
3265d22f,37000,93
32667b78,32325,73
3265dbb9,37000,91
32664880,35000,91
3265d81d,36000,272
32664d48,35000,90
32648c37,40000,272
3265eb81,35025,91
326607dc,33000,91
3265daa1,35000,91
32666e03,32000,270
326644b1,33000,67
3265d79d,35000,91
3265ccfd,40975,92
3265d22f,37000,94
32667b78,32325,73
3265dbb9,37000,91
32664880,35000,91
3265d81d,36000,272
32648c37,40000,272
32664d48,35000,90
3265eb81,35025,91
326607dc,33000,91
3265daa1,35000,91
32666e03,32025,270
326644b1,33000,67
3265d79d,35000,91
3265ccfd,41000,93
3265d22f,37000,94
32667b78,34000,73
3265dbb9,37000,91
32664880,35000,91
3265d81d,36000,272
32648c37,40000,272
32664d48,35000,91
3265eb81,35025,91
326607dc,33000,91
3264b4e6,40000,273
3265daa1,35000,91
32666e03,32000,248
326644b1,33000,67
3265d79d,35000,91
3265ccfd,41000,93
3265d22f,37000,94
32667b78,34450,73
3265fa38,38975,113
3265dbb9,37000,91
32664880,35000,91
3265d81d,36000,272
32648c37,40000,272
32664d48,35000,91
3265eb81,35025,91
326607dc,33000,91
3264b4e6,40000,273
3265daa1,35000,91
32666e03,32025,243
326644b1,33000,67
3265d79d,35000,91
3265ccfd,41000,94
3265d22f,37000,94
32667b78,34900,95
3265fa38,39000,112
3265d81d,36000,272
32648c37,40000,272
32664880,35000,91
3265dbb9,37000,91
32664d48,35000,91
3265eb81,35025,91
3264b4e6,40000,273
326607dc,33000,91
3265daa1,35000,80
32666e03,32000,244
326644b1,33000,67
3265d79d,35000,91
3265ccfd,40975,94
3265d22f,37000,94
32667b78,35000,95
3265fa38,39000,112
3265d81d,36000,272
32648c37,40000,272
3265dbb9,37000,91
32664880,35000,91
32664d48,35000,91
3264b4e6,40000,273
3265eb81,35025,91
3265de7f,34000,274
326607dc,33000,92
3265daa1,35000,80
32666e03,32000,249
326644b1,33000,67
3265d79d,35000,89
3265ccfd,41000,94
3265d22f,37000,94
32667b78,35000,95
3265d81d,36000,272
32648c37,40000,272
3265fa38,38975,112
32664880,35000,90
3265dbb9,37000,91
32664d48,35000,91
3264b4e6,40000,273
3265eb81,35025,91
3265de7f,34000,274
326607dc,33000,92
32666e03,32000,246
3265daa1,35000,80
326644b1,33000,67
3265d79d,35000,86
3265ccfd,40975,94
3265d22f,37000,94
32667b78,35000,95
32648c37,40000,272
3265d81d,36000,272
32664880,35000,91
3265dbb9,37000,91
3264b4e6,40000,273
32664d48,35000,91
3265de7f,34000,274
3265eb81,35025,91
326607dc,33000,92
32666e03,32000,246
3265daa1,35000,87
326644b1,33000,67
3265d79d,35000,83
3265ccfd,40975,94
3265d22f,37000,94
32648c37,40000,272
3265d81d,36000,272
32664880,35000,91
3265dbb9,37000,91
3264b4e6,40000,273
32664d48,35000,91
3265de7f,34000,273
3265eb81,35025,91
32666e03,32000,246
326607dc,33000,92
3265daa1,35000,92
3265d79d,35000,91
326644b1,33000,67
3265ccfd,41000,94
3265d22f,37000,94
32660587,33000,79
32648c37,40000,272
3265d81d,36000,272
32664880,35000,91
3264b4e6,40000,273
3265dbb9,37000,91
3265de7f,34000,273
32664d48,35000,91
32666e03,32000,246
3265eb81,35025,91
326607dc,33000,92
32667f5b,20450,75
3265daa1,35000,92
3265d79d,35000,91
326644b1,33000,67
3265ccfd,40975,94
3265d22f,37000,94
3265d81d,36000,272
3264b4e6,40000,273
32664880,35000,91
3265dbb9,37000,91
3265de7f,34000,273
32664d48,35000,91
32666e03,32000,245
3265eb81,35025,91
326607dc,33000,92
32667f5b,21575,75
3265daa1,35000,92
3265d79d,35000,93
326644b1,33000,67
3265ccfd,41000,94
3265d22f,37000,94
3265d81d,36000,272
32660587,33000,79
3266047b,31000,66
3264b4e6,40000,273
32664880,35000,91
3265de7f,34000,273
3265dbb9,37000,91
32664d48,35000,91
32666e03,32000,245
3265eb81,35025,91
32667f5b,21575,75
326607dc,33000,92
3265daa1,35000,93
3265d79d,35000,93
326644b1,33000,67
3265ccfd,40975,94
3265d22f,37025,94
32660587,33000,91
3266047b,31000,93
3264b4e6,40000,273
3265de7f,34000,273
32664880,35000,91
3265dbb9,37000,91
32666e03,32025,245
32664d48,35000,91
3265eb81,35025,91
32667f5b,21575,75
326607dc,33000,92
3265daa1,35000,93
3265d79d,35000,93
326644b1,33000,67
3265ccfd,41000,94
3265d22f,37000,94
32660587,33000,91
3266047b,31000,92
3264b4e6,40000,272
3265de7f,34000,273
32664880,35000,91
3265dbb9,37000,91
32666e03,32000,245
32664d48,35000,91
3265eb81,35025,91
32667f5b,21575,74
326607dc,33000,92
3265daa1,35000,93
3265d79d,35000,93
326644b1,33000,86
3265ccfd,40975,94
3266047b,31000,92
32660587,33000,91
3264b4e6,40000,272
3265de7f,34000,273
32664880,35025,91
32666e03,32000,245
3265dbb9,37000,92
32664d48,35025,91
3265eb81,35025,91
32667f5b,21575,72
326607dc,33000,92
3265daa1,35000,93
3265d79d,35000,93
326644b1,33000,87
3265ccfd,41000,94
3265fe55,31000,99
3266047b,31000,92
3264b4e6,40000,272
32660587,33000,91
3265de7f,34000,273
32666e03,32000,248
32664880,35000,91
3265dbb9,37000,92
32664d48,35025,91
3265eb81,35025,92
32667f5b,21575,69
326607dc,33000,92
3265daa1,35000,93
3265eada,37000,71
3265d79d,35000,94
326644b1,33000,87
3265ccfd,40975,94
3265fe55,31000,99
3264b4e6,40000,272
32660587,33000,91
3266047b,31000,92
3265de7f,34000,273
32666e03,32000,248
32664880,35000,91
3265dbb9,37000,92
32664d48,35000,91
3265eb81,35025,92
32667f5b,21575,66
326607dc,33000,92
3265daa1,35000,93
3265eada,37000,71
3265d79d,35000,94
326644b1,33000,87
3265fe55,31000,99
3264b4e6,40000,272
3266047b,31000,92
3265de7f,34000,273
32660587,33000,91
32666e03,32000,248
32664880,35000,91
3265dbb9,37000,92
32664d48,35000,92
3265eb81,35025,92
32667f5b,21575,64
326607dc,33000,92
3265daa1,35000,93
3265eada,37000,71
3265d79d,35000,94
326644b1,33000,87
3264b4e6,40000,272
3265fe55,31000,91
3265de7f,34000,273
32660587,33000,92
3266047b,31000,92
32666e03,32000,248
32664880,35000,91
3265dbb9,37000,92
32664d48,34975,92
3265eb81,35025,92
32667f5b,21575,61
326607dc,33000,92
3265daa1,35000,94
3265eada,37000,71
3265d79d,35000,94
32651445,31000,89
3264b4e6,40000,272
3265fe55,31000,91
3265de7f,34000,273
3266047b,31000,92
32660587,33000,92
32666e03,32025,248
32664880,35025,91
3265dbb9,37000,92
32664d48,35000,92
3265eb81,35025,92
32667f5b,21575,58
326607dc,33000,92
3265daa1,35000,94
3265eada,37000,71
3265d79d,35000,94
32651445,31000,89
3264b4e6,40000,272
3265fe55,31000,91
3265de7f,34000,273
32666e03,32000,248
3266047b,31000,92
32660587,33000,92
32664880,35025,92
3265dbb9,37000,92
32664d48,35000,92
3265eb81,35025,92
32667f5b,21575,55
326607dc,33000,92
3265daa1,35000,94
32668317,30175,82
3265eada,36975,71
3264b4e6,40000,272
32651445,31000,89
3265de7f,34000,273
3265fe55,31000,91
32666e03,32000,248
32660587,33000,91
3266047b,31000,92
32664880,35000,92
3265dbb9,37000,92
32664d48,34975,92
3265eb81,35025,92
32667f5b,21575,53
326607dc,33000,92
3265daa1,35000,94
32668317,30175,82
32651445,31000,89
3265de7f,34000,273
3265fe55,31000,91
32666e03,32000,248
3266047b,31000,92
32660587,33000,91
32664880,35000,92
3265dbb9,37000,92
32664d48,35025,92
3265eb81,35025,92
32667f5b,21575,52
326607dc,33000,92
3265daa1,35000,94
32668317,30175,82
3264b4e6,40000,272
32651445,31000,89
3265de7f,34000,273
3265fe55,31000,91
32666e03,32000,248
3266047b,31000,92
32660587,33000,91
32664880,35000,92
3265dbb9,37000,92
32664d48,35000,92
3265eb81,35025,93
32667f5b,21575,52
326607dc,33000,91
32668317,31400,82
3265daa1,35000,94
3265de7f,34000,273
32651445,31000,91
32666e03,32000,248
3265fe55,31000,91
3266047b,31000,93
32660587,33000,91
32664880,35000,92
3265dbb9,37000,92
32664d48,35025,92
32667f5b,21575,52
3265eb81,35025,93
326607dc,33000,94
3265daa1,35000,94
32668317,32225,93
3265de7f,34000,273
32651445,31000,91
32666e03,32000,248
3265fe55,31000,91
32660587,33000,91
3266047b,31000,93
32664880,35000,92
3265dbb9,37000,92
32664d48,35000,92
32667f5b,21575,52
3265eb81,35025,93
326607dc,33000,94
3265daa1,35000,94
32668317,32225,93
3265de7f,34000,273
32651445,31000,91
32666e03,32025,248
3265fe55,31000,91
3266047b,31000,93
32660587,33000,91
32664880,35000,92
3265dbb9,37000,92
32664d48,35000,92
3265eb81,35025,93
32667f5b,32625,52
326607dc,33000,94
3265daa1,35000,94
32668317,33250,91
3265de7f,34000,273
32666e03,32025,248
32651445,31025,91
3265fe55,31000,91
3266047b,31000,93
32660587,33000,91
32664880,35000,92
3265dbb9,37000,92
32664d48,35000,92
3265eb81,35025,93
32667f5b,33275,80
326607dc,33000,94
3265daa1,35000,94
32668317,33550,96
3265de7f,34000,273
32666e03,32000,248
32651445,31950,91
3265fe55,31000,91
3266047b,31000,93
32660587,33000,91
32664880,35000,92
3265dbb9,37000,92
32664d48,34975,92
3265eb81,35025,94
32667f5b,33425,80
326607dc,33000,94
3265daa1,35000,94
32666e03,32000,248
32651445,32625,91
3265fe55,31000,91
3266047b,31000,93
32660587,33000,91
32664880,35000,92
3265dbb9,37000,92
32664d48,34975,92
3265eb81,35025,94
32667f5b,34125,80
326607dc,33000,94
3265daa1,35000,94
32661353,36000,253
326629b3,34025,271
32666e03,32000,248
32651445,33000,91
3265fe55,31000,91
3266047b,31000,93
32660587,33000,91
32664880,35025,93
3265dbb9,37000,92
32664d48,34975,92
3265eb81,35025,94
32667f5b,34725,93
326607dc,33000,94
32661353,36000,253
326629b3,34025,271
3265daa1,35000,94
32666e03,32000,248
32651445,33000,91
3265fe55,31000,91
3266047b,31000,93
32660587,33000,91
32664880,35025,93
3265dbb9,37000,92
32664d48,35000,92
3265eb81,35025,94
32667f5b,35000,92
326607dc,33000,94
32661353,35975,253
326629b3,34025,271
32666e03,32000,248
32651445,33000,91
3265fe55,31000,91
3266047b,31000,93
32660587,33000,91
32664880,35025,93
3265dbb9,37000,92
32664d48,35000,93
3265eb81,35025,94
32667f5b,35000,93
32661353,36000,253
326629b3,34025,270
326607dc,33000,94
32666e03,32000,248
32651445,33000,91
3265fe55,31000,91
3266047b,31000,94
32660587,33000,92
32664880,35000,93
3265dbb9,37000,93
32664d48,35000,93
3265eb81,35025,94
32661353,35975,253
326629b3,34025,270
32667f5b,35000,93
326607dc,33000,94
3265eba5,38975,113
32666e03,32000,248
32651445,33000,91
3265fe55,31000,91
3266047b,31000,94
32660587,33000,92
32664880,35000,93
3265dbb9,37000,93
32664d48,35000,93
326629b3,34025,270
3265eb81,35025,94
32667f5b,35000,93
3265eba5,38975,113
32666e03,32000,248
32651445,33000,91
3265fe55,31000,91
3266047b,30975,94
32660587,33000,92
32664880,35000,93
3265dbb9,37000,93
32664d48,35000,93
326629b3,34025,270
3265eb81,35025,94
32667f5b,35000,93
32666e03,32000,248
3265eba5,38975,113
32651445,33000,91
3265fe55,31000,91
3266047b,31000,94
32660587,33000,92
32664880,35000,94
3265dbb9,37000,94
32664d48,35000,93
326629b3,34025,270
3265eb81,35025,94
32667f5b,35000,93
32666e03,32000,248
3265eba5,38975,113
32651445,33000,91
3265fe55,31000,92
3266047b,31000,94
32660587,33000,92
32664880,35000,94
3265dbb9,37000,94
326629b3,34025,270
32664d48,35000,93
3265eb81,35025,94
32651445,33000,91
3265fe55,31000,92
3266047b,31000,94
32660587,33000,92
32664880,35000,94
326629b3,34025,270
3265dbb9,37000,94
32664d48,35000,93
32651445,33000,91
3265fe55,31000,92
3266047b,31000,94
32660587,33000,92
32664880,35000,94
326629b3,34025,270
3265dbb9,37000,94
32664d48,35000,93
32651445,33000,91
3265fe55,31000,92
3266047b,31000,94
32660587,33000,92
326629b3,34025,270
32664880,35000,94
3265dbb9,37000,94
32664d48,35000,94
32651445,33000,91
3265fe55,31000,92
3266047b,31000,94
32660587,33000,92
326629b3,34025,270
32664880,35000,93
3265dbb9,37000,94
32664d48,35000,94
32651445,33000,91
3265fe55,31000,92
3266047b,31000,94
32660587,33000,92
326629b3,34025,270
32664880,35000,94
3265dbb9,37000,94
32664d48,35000,94
32651445,33000,91
3265fe55,31000,92
3266047b,31000,94
32660587,33000,92
326629b3,34025,270
32664880,35000,94
3265dbb9,37000,94
32664d48,35025,95
32665f32,35000,90
32651445,33000,92
3265fe55,31000,92
3266047b,31000,94
326629b3,34025,270
32660587,33000,92
32664880,35000,94
3265dbb9,37000,94
32665f32,35000,90
32651445,33000,92
3265fe55,31000,92
326629b3,34025,270
3266047b,31000,94
32660587,33000,90
32664880,35000,95
3265dbb9,37000,94
32665f32,35000,97
32651445,33000,92
3265fe55,31000,92
32660587,33000,92
326629b3,34025,270
3266047b,31000,94
32664880,35000,94
32667253,32000,253
32665f32,35000,97
32651445,33000,92
3265fe55,31000,92
326629b3,34025,270
3266047b,31000,93
32660587,33000,92
32664880,35000,94
32667253,32000,253
32665f32,35000,97
32668bb6,19400,234
32651445,33000,92
326629b3,34025,270
3265fe55,31000,92
3266047b,31000,94
32660587,33000,93
32667253,32025,253
32664880,35025,94
32665f32,35000,97
32668bb6,20150,228
32651445,33000,92
326629b3,34025,270
3265fe55,31000,92
3266047b,31000,93
32660587,33000,93
32667253,32000,253
32664880,35025,94
32665f32,35000,97
32668bb6,21650,229
32651445,33000,92
326629b3,34025,270
3265fe55,31000,92
3266047b,31000,93
32660587,33000,93
32667253,32000,253
32665f32,35000,97
32668bb6,21650,229
32651445,33000,92
326629b3,34025,269
3265fe55,31000,92
3266047b,31000,94
32660587,33000,93
32667253,32000,253
32660691,33000,60
32665f32,35000,97
32668bb6,23975,252
326629b3,34025,269
32651445,33000,92
3265fe55,31000,92
3266047b,31000,95
32660587,33000,93
32660691,33000,60
32665f32,35000,97
32668bb6,23975,252
326629b3,34025,269
32651445,33000,92
3265fe55,31000,92
3266047b,31000,95
32660587,33000,94
32660691,33000,60
32665f32,35000,97
32668bb6,25550,244
326629b3,34025,265
32651445,33000,92
3265fe55,31000,94
3266047b,31000,94
32660587,33000,94
32662a1a,39000,113
32660691,33000,60
32665f32,35000,97
326629b3,34025,258
32651445,33000,92
3265fe55,31000,94
3266047b,31000,94
32660587,33000,94
32666b3e,37025,57
32662a1a,39000,113
32660691,33000,60
32665f32,35000,97
326629b3,34025,252
32651445,33000,92
32668e93,31375,0
3265fe55,31000,94
3266047b,31000,94
32660587,33000,94
32666b3e,37025,57
32662a1a,39000,113
32660691,33000,60
32665f32,35000,97
326629b3,34025,245
32651445,33000,92
32668e93,31675,75
3265fe55,31000,94
3266047b,31000,94
32666b3e,37025,57
32662a1a,39000,113
32660691,33000,91
32665f32,35025,97
326629b3,34050,246
32651445,33000,92
32668e93,32425,75
3265fe55,31000,94
32666b3e,37025,57
32662a1a,39000,113
32660691,33000,91
32668bb6,29250,264
32665f32,35000,97
326629b3,34050,245
32651445,33000,94
32668e93,33025,93
3265fe55,31000,94
32666b3e,37025,57
32668bb6,29250,264
32660691,33000,91
32665f32,35000,98
326629b3,34025,245
32651445,33000,94
32668e93,33000,93
3265fe55,31000,94
32666b3e,37025,57
32668bb6,29250,264
32660691,33000,92
32665f32,35000,98
326629b3,34025,245
32651445,33000,94
32668e93,33000,93
3265fe55,31000,94
32666b3e,37025,57
32668bb6,29250,264
32660691,33000,92
32665f32,34975,98
326629b3,34025,245
32651445,33000,94
32668e93,33000,106
32666b3e,37025,57
32668bb6,29250,264
32660691,33000,92
32665f32,34975,98
326629b3,34025,245
32651445,33000,94
32668e93,33000,106
32666b3e,37025,57
32668bb6,31925,264
32660691,33000,92
326629b3,34025,245
32651445,33000,94
32668e93,33000,106
32668bb6,32350,264
32666b3e,37025,57
32660691,33000,92
3266919a,18550,262
326629b3,34025,245
32651445,33000,94
32668e93,33000,106
32668bb6,32775,264
32666b3e,37025,57
32660691,33000,92
