id,altitude,heading,latitude,longitude
327bfbc0,0,177,43.443,39.929
327c7e2a,0,241,43.445,39.935
327c8efc,0,64,43.448,39.946
327c1777,0,338,43.45,39.948
327bee74,25250,270,43.687,40.899
327c6d09,33250,0,44.685,41.401
327bf70d,34000,270,43.677,42.161
327c29b5,36975,73,41.732,42.282
327c737b,36000,241,43.349,39.288
327bff6d,14275,192,43.195,39.856
327c4690,0,239,43.442,39.928
327c67f0,0,271,43.442,39.928
327c0081,0,271,43.442,39.928
327bfbc0,0,180,43.443,39.929
327c7e2a,0,70,43.444,39.933
327c8efc,0,64,43.448,39.946
327c1777,0,338,43.45,39.948
327bee74,25250,270,43.687,40.827
327c6d09,33250,0,44.742,41.4
327bf70d,34000,271,43.678,42.087
327c737b,36000,241,43.331,39.244
327bff6d,14275,192,43.195,39.856
327c4690,0,239,43.442,39.928
327c67f0,0,271,43.442,39.928
327c0081,0,271,43.442,39.928
327bfbc0,0,180,43.443,39.929
327c7e2a,0,64,43.444,39.934
327c8efc,0,64,43.448,39.946
327c1777,0,338,43.45,39.948
327bee74,20625,270,43.689,40.458
327c6d09,33250,0,44.826,41.4
327bf70d,33975,270,43.679,42.008
327b0807,37975,273,41.66,39.169
327c737b,36000,241,43.304,39.177
327c4690,0,239,43.442,39.928
327c67f0,0,271,43.442,39.928
327c0081,0,271,43.442,39.928
327c91cb,0,151,43.443,39.929
327c7e2a,0,61,43.445,39.937
327c9167,0,244,43.448,39.945
327c8efc,0,64,43.448,39.946
327c1777,0,338,43.45,39.948
327bee74,20625,270,43.689,40.393
327bf70d,34000,270,43.68,41.956
327b0807,37975,273,41.663,39.078
327c737b,36000,241,43.276,39.107
327c91cb,0,239,43.441,39.928
327c67f0,0,271,43.442,39.928
327c0081,0,271,43.442,39.928
327c7e2a,0,61,43.445,39.937
327c5470,0,233,43.445,39.937
327c9167,0,244,43.448,39.945
327c8efc,0,64,43.448,39.946
327c1777,0,338,43.45,39.948
327bee74,20625,270,43.689,40.332
327bf70d,33975,270,43.681,41.844
327b0807,37975,273,41.665,39.024
327c737b,36000,241,43.256,39.055
327c91cb,0,255,43.44,39.923
327c67f0,0,271,43.442,39.928
327c0081,0,271,43.442,39.928
327c5470,0,281,43.445,39.936
327c7e2a,0,61,43.445,39.937
327c9167,0,244,43.448,39.944
327c8efc,0,64,43.448,39.946
327c1777,0,338,43.45,39.948
327bee74,20625,270,43.689,40.291
327bf70d,33975,270,43.681,41.78
327b0807,37975,273,41.668,38.942
327c737b,36000,241,43.333,39.249
327c91cb,0,123,43.438,39.924
327c67f0,0,271,43.442,39.928
327c0081,0,271,43.442,39.928
327c5470,0,281,43.445,39.936
327c9167,0,244,43.447,39.942
327c8efc,0,64,43.448,39.946
327c1777,0,338,43.45,39.948
327bee74,16075,189,43.515,39.984
327bf70d,34000,270,43.682,41.704
327b0807,37975,273,41.671,38.888
327c737b,36000,241,43.306,39.182
327c67f0,0,271,43.442,39.928
327c0081,0,271,43.442,39.928
327c91cb,0,67,43.439,39.93
327c764b,0,244,43.444,39.933
327c5470,0,281,43.445,39.936
327c9167,0,326,43.447,39.941
327c8efc,0,64,43.448,39.947
327c1777,0,338,43.45,39.948
327bee74,14575,197,43.469,39.967
327bf70d,34000,270,43.683,41.631
327b0807,38000,273,41.666,39.013
327c737b,36000,241,43.289,39.138
327c67f0,0,271,43.442,39.928
327c0081,0,271,43.442,39.928
327c764b,0,241,43.443,39.93
327c91cb,0,73,43.44,39.934
327c9167,0,334,43.447,39.94
327bee74,13575,200,43.422,39.943
327c8efc,0,64,43.448,39.948
327c1777,0,338,43.45,39.948
327bf70d,33550,270,43.683,41.575
327b0807,38000,273,41.669,38.928
327c737b,36000,241,43.26,39.068
327bee74,12750,296,43.418,39.92
327c67f0,0,271,43.442,39.928
327c764b,0,300,43.442,39.928
327c0081,0,271,43.442,39.928
327c91cb,0,73,43.44,39.934
327c9167,0,334,43.447,39.94
327c1777,0,338,43.45,39.948
327c8efc,0,64,43.449,39.949
327bf70d,33550,270,43.683,41.495
327bf122,38025,268,43.65,42.31
327c737b,36000,241,43.156,38.807
327b0807,38000,273,41.671,38.873
327bee74,12750,296,43.436,39.869
327c764b,0,334,43.442,39.928
327c67f0,0,271,43.442,39.928
327c0081,0,271,43.442,39.928
327c91cb,0,73,43.44,39.934
327c9167,0,334,43.447,39.94
327c1777,0,338,43.45,39.948
327c8efc,0,64,43.449,39.95
327bf70d,33550,270,43.683,41.421
327bf122,38000,268,43.649,42.239
327c737b,36000,241,43.119,38.715
327b0807,38000,273,41.674,38.791
327bee74,12750,296,43.448,39.836
327c764b,0,334,43.442,39.928
327c67f0,0,271,43.442,39.928
327c0081,0,271,43.442,39.928
327c5470,0,244,43.444,39.933
327c7e2a,0,64,43.446,39.939
327c2fe5,0,0,43.447,39.942
327c1777,0,338,43.45,39.948
327c8efc,0,61,43.449,39.951
327bf70d,33550,270,43.683,41.372
327bf122,38000,268,43.647,42.16
327c737b,36000,241,43.054,38.555
327b0807,38000,271,41.677,38.699
327bee74,12750,296,43.465,39.787
327c764b,0,334,43.442,39.928
327c67f0,0,271,43.442,39.928
327c0081,0,271,43.442,39.928
327c5470,0,241,43.443,39.93
327c91cb,0,241,43.441,39.938
327c7e2a,0,36,43.446,39.939
327c2fe5,0,0,43.447,39.942
327c1777,0,338,43.45,39.948
327c8efc,0,64,43.45,39.952
327bf70d,33550,265,43.681,41.29
327bf122,38000,268,43.646,42.089
327c737b,36000,241,43.026,38.487
327b0807,38000,271,41.678,38.635
327bee74,12750,296,43.471,39.77
327c5470,0,244,43.441,39.927
327c764b,0,334,43.442,39.928
327c67f0,0,271,43.442,39.928
327c0081,0,271,43.442,39.928
327c91cb,0,334,43.44,39.931
327c7e2a,0,53,43.447,39.939
327c2fe5,0,0,43.447,39.942
327c1777,0,338,43.45,39.948
327c8efc,0,146,43.45,39.953
327bf70d,33550,260,43.672,41.204
327bf122,38000,268,43.644,42.012
327c737b,36000,241,43.036,38.512
327b0807,38000,271,41.679,38.538
327bee74,12750,296,43.471,39.77
327c5470,0,264,43.44,39.922
327c764b,0,334,43.442,39.928
327c67f0,0,271,43.442,39.928
327c0081,0,271,43.442,39.928
327c91cb,0,334,43.44,39.931
327c7e2a,0,53,43.447,39.939
327c1777,0,338,43.45,39.948
327c8efc,0,241,43.449,39.953
327bf70d,33550,258,43.664,41.147
327bf122,38000,268,43.643,41.941
327c061d,34000,271,43.675,42.295
327c737b,36000,240,42.955,38.314
327b0807,38000,270,41.681,38.441
327c5470,0,123,43.438,39.923
327c764b,0,334,43.442,39.928
327c67f0,0,271,43.442,39.928
327c0081,0,271,43.442,39.928
327c91cb,0,321,43.44,39.931
327c2fe5,0,347,43.448,39.942
327c1777,0,338,43.45,39.948
327c8efc,0,244,43.447,39.949
327bf70d,33550,257,43.65,41.063
327bf122,38000,268,43.641,41.86
327c061d,34000,271,43.676,42.214
327c737b,36025,240,42.952,38.305
327b0807,38000,270,41.681,38.376
327b36c3,36000,272,41.666,39.064
327c8efc,525,244,43.439,39.925
327c5470,0,61,43.438,39.927
327c764b,0,334,43.442,39.928
327c67f0,0,271,43.442,39.928
327c0081,0,271,43.442,39.928
327c91cb,0,321,43.44,39.931
327c2fe5,0,345,43.448,39.942
327c1777,0,338,43.45,39.948
327bf70d,33550,257,43.636,40.978
327bf122,38000,268,43.64,41.823
327c061d,34000,271,43.677,42.137
327c737b,36000,240,42.901,38.182
327b0807,38000,270,41.681,38.279
327b36c3,36000,272,41.668,38.983
327b3dbf,38000,272,41.656,39.282
327c8efc,700,244,43.432,39.905
327c764b,0,334,43.442,39.928
327c67f0,0,271,43.442,39.928
327c9869,0,271,43.442,39.928
327c5470,0,154,43.439,39.93
327c91cb,0,284,43.442,39.93
327c2fe5,0,151,43.448,39.942
327c1777,0,338,43.45,39.948
327bf70d,33550,257,43.627,40.922
327bf122,38000,268,43.634,41.725
327c061d,34000,271,43.678,42.065
327c737b,36000,240,42.882,38.138
327b0807,37975,273,41.687,38.38
327b36c3,36000,272,41.669,38.93
327b3dbf,38000,272,41.66,39.195
327c8efc,700,244,43.429,39.895
327c764b,0,334,43.442,39.928
327c67f0,0,271,43.442,39.928
327c91cb,0,331,43.442,39.928
327c9869,0,271,43.442,39.928
327c5470,0,154,43.438,39.931
327c2fe5,0,151,43.448,39.942
327c1777,0,338,43.45,39.948
327bf70d,24700,270,43.687,40.78
327bf122,38000,268,43.633,41.67
327c061d,34000,270,43.679,41.985
327c737b,36000,240,42.855,38.073
327b0807,37975,273,41.69,38.295
327b36c3,36000,272,41.671,38.845
327b3dbf,38000,272,41.662,39.128
327c8efc,700,244,43.429,39.895
327c764b,0,334,43.442,39.928
327c67f0,0,271,43.442,39.928
327c91cb,0,334,43.442,39.928
327c9869,0,271,43.442,39.928
327c5470,0,154,43.438,39.931
327c99d8,0,0,43.446,39.939
327c2fe5,0,151,43.448,39.942
327c1777,0,338,43.45,39.948
327bf70d,24525,270,43.687,40.727
327bf122,38000,268,43.631,41.598
327c061d,34000,270,43.68,41.898
327c737b,36000,240,42.826,38.004
327b0807,37975,273,41.693,38.213
327b36c3,36000,272,41.674,38.751
327b3dbf,38000,272,41.664,39.045
327c764b,0,334,43.442,39.928
327c67f0,0,271,43.442,39.928
327c91cb,0,334,43.442,39.928
327c9869,0,271,43.442,39.928
327c5470,0,154,43.438,39.931
327c99d8,0,279,43.446,39.939
327c1777,0,338,43.45,39.948
327bf70d,24525,270,43.687,40.656
327bf122,38000,268,43.629,41.526
327c061d,34000,270,43.681,41.825
327c737b,36000,240,42.794,37.926
327b0807,37975,273,41.696,38.158
327b36c3,36000,272,41.676,38.657
327b3dbf,38000,272,41.667,38.965
327c764b,0,334,43.442,39.928
327c67f0,0,271,43.442,39.928
327c91cb,0,334,43.442,39.928
327c9869,0,271,43.442,39.928
327c99d8,0,279,43.446,39.939
327c1777,0,338,43.45,39.948
327bff6d,0,19,43.449,39.956
327bf70d,24525,270,43.687,40.586
327bf122,38000,268,43.634,41.535
327c061d,34000,270,43.682,41.748
327c737b,36000,240,42.773,37.875
327b0807,37975,271,41.699,38.066
327b36c3,36000,272,41.678,38.594
327b3dbf,38000,272,41.669,38.884
327c764b,0,334,43.442,39.928
327c67f0,0,271,43.442,39.928
327c91cb,0,334,43.442,39.928
327c9869,0,271,43.442,39.928
327c99d8,0,279,43.446,39.939
327c1777,0,338,43.45,39.948
327bff6d,0,317,43.451,39.955
327bf70d,21350,262,43.681,40.503
327bf122,37850,268,43.633,41.465
327c061d,34000,270,43.682,41.673
327c2cb5,34025,271,43.675,42.358
327c737b,36000,240,42.741,37.798
327b0807,37975,270,41.699,37.969
327b36c3,36000,272,41.681,38.5
327b3dbf,38000,272,41.669,38.879
327c4690,0,0,43.442,39.928
327c764b,0,334,43.442,39.928
327c67f0,0,271,43.442,39.928
327c91cb,0,334,43.442,39.928
327c9869,0,271,43.442,39.928
327c9b9a,0,64,43.446,39.941
327c1777,0,338,43.45,39.948
327bff6d,0,244,43.45,39.953
327bf70d,21350,262,43.675,40.438
327bf122,37850,268,43.631,41.388
327c061d,34000,270,43.683,41.594
327c2cb5,34000,271,43.677,42.236
327c737b,36000,240,42.709,37.72
327b0807,37975,270,41.699,37.904
327b36c3,36000,272,41.683,38.406
327b3dbf,38000,272,41.672,38.765
327c764b,0,334,43.442,39.928
327c4690,0,0,43.442,39.928
327c67f0,0,271,43.442,39.928
327c91cb,0,334,43.442,39.928
327c9869,0,271,43.442,39.928
327c9b9a,0,64,43.446,39.941
327c1777,0,338,43.45,39.948
327bff6d,0,244,43.449,39.949
327bf70d,21350,262,43.67,40.395
327bf122,36950,268,43.631,41.403
327c061d,33750,270,43.684,41.534
327c2cb5,34000,271,43.678,42.149
327c737b,36000,240,42.688,37.669
327b0807,37975,270,41.699,37.807
327b36c3,36000,272,41.685,38.343
327b3dbf,38000,272,41.669,38.866
327c764b,0,334,43.442,39.928
327c4690,0,0,43.442,39.928
327c67f0,0,271,43.442,39.928
327c91cb,0,334,43.442,39.928
327c9869,0,271,43.442,39.928
327c5470,0,244,43.439,39.93
327c9b9a,0,64,43.446,39.941
327bff6d,0,244,43.447,39.945
327c1777,0,338,43.45,39.948
327bf70d,21350,262,43.664,40.329
327bf122,36250,265,43.625,41.24
327c061d,33750,270,43.684,41.46
327c2cb5,34025,271,43.678,42.131
327c737b,36000,240,42.656,37.592
327b0807,37975,270,41.699,37.71
327b36c3,36000,272,41.688,38.249
327b3dbf,38000,272,41.671,38.776
327c5470,0,241,43.438,39.926
327c764b,0,334,43.442,39.928
327c67f0,0,271,43.442,39.928
327c91cb,0,334,43.442,39.928
327c9869,0,271,43.442,39.928
327c9b9a,0,64,43.446,39.941
327bff6d,0,244,43.446,39.942
327c1777,0,338,43.45,39.948
327bf70d,21350,262,43.657,40.264
327bf122,35025,268,43.622,41.122
327c061d,33750,270,43.684,41.411
327c2cb5,34025,271,43.68,41.988
327c737b,36000,240,42.624,37.515
327b0807,37975,270,41.699,37.646
327b36c3,36000,272,41.69,38.155
327b3dbf,38000,272,41.678,38.607
327c5470,0,312,43.439,39.922
327c764b,0,334,43.442,39.928
327c67f0,0,271,43.442,39.928
327c91cb,0,334,43.442,39.928
327c9869,0,271,43.442,39.928
327bff6d,0,244,43.445,39.938
327c99d8,0,279,43.446,39.939
327c9b9a,0,64,43.446,39.941
327c1777,0,338,43.45,39.948
327bf70d,21350,262,43.653,40.221
327bf122,32925,268,43.62,41.018
327c061d,33750,270,43.684,41.339
327c2cb5,34025,271,43.681,41.916
327c737b,36000,240,42.593,37.438
327b0807,37975,270,41.699,37.549
327b36c3,36000,272,41.693,38.061
327b3dbf,38000,272,41.684,38.425
327c5470,0,75,43.441,39.924
327c764b,0,334,43.442,39.928
327c67f0,0,271,43.442,39.928
327c91cb,0,334,43.442,39.928
327c9869,0,271,43.442,39.928
327bff6d,0,244,43.444,39.935
327c99d8,0,76,43.446,39.939
327c9b9a,0,64,43.446,39.941
327c1777,0,338,43.45,39.948
327bf70d,15025,269,43.687,40.622
327bf122,32925,268,43.618,40.942
327c061d,33750,264,43.681,41.258
327c2cb5,34025,271,43.682,41.785
327b0807,37975,270,41.699,37.452
327b36c3,36000,272,41.694,37.998
327b3dbf,38000,272,41.685,38.364
327c5470,0,64,43.442,39.927
327c764b,0,334,43.442,39.928
327c67f0,0,271,43.442,39.928
327c91cb,0,334,43.442,39.928
327c9869,0,271,43.442,39.928
327bff6d,0,5,43.445,39.935
327c99d8,0,76,43.446,39.939
327c9b9a,0,64,43.446,39.941
327c1777,0,338,43.45,39.948
327bf70d,15025,269,43.686,40.579
327bf122,30275,268,43.619,41.002
327c061d,33750,259,43.671,41.173
327c2cb5,34025,271,43.683,41.734
327b36c3,36000,272,41.697,37.904
327c737b,36000,240,42.913,38.212
327b3dbf,38000,272,41.687,38.283
327c764b,0,334,43.442,39.928
327c67f0,0,271,43.442,39.928
327c91cb,0,334,43.442,39.928
327c9869,0,271,43.442,39.928
327c5470,0,61,43.443,39.929
327bff6d,0,5,43.445,39.935
327c99d8,0,47,43.446,39.939
327c9b9a,0,106,43.446,39.942
327c1777,0,338,43.45,39.948
327bf70d,15025,269,43.686,40.515
327bf122,30275,268,43.618,40.927
327c061d,33750,257,43.663,41.118
327c2cb5,34025,271,43.682,41.754
327b36c3,36000,272,41.7,37.809
327c737b,36000,240,42.885,38.145
327b3dbf,38000,272,41.689,38.202
327c764b,0,334,43.442,39.928
327c67f0,0,271,43.442,39.928
327c91cb,0,334,43.442,39.928
327c9869,0,271,43.442,39.928
327c5470,0,64,43.444,39.932
327bff6d,0,5,43.445,39.935
327c99d8,0,190,43.446,39.939
327c9fe5,0,334,43.446,39.94
327c9fdf,0,334,43.448,39.942
327c9b9a,0,64,43.447,39.943
327c1777,0,338,43.45,39.948
327bee74,0,30,43.449,39.956
327bf70d,15025,269,43.685,40.451
327bf122,28075,268,43.615,40.851
327c061d,33750,257,43.649,41.035
327c2cb5,34025,271,43.683,41.678
327b36c3,36000,272,41.702,37.715
327c737b,36000,240,42.865,38.097
327b3dbf,38000,272,41.692,38.121
327c764b,0,334,43.442,39.928
327c67f0,0,271,43.442,39.928
327c91cb,0,334,43.442,39.928
327c9869,0,271,43.442,39.928
327c5470,0,64,43.444,39.934
327bff6d,0,5,43.445,39.935
327c99d8,0,220,43.445,39.939
327c9fe5,0,345,43.446,39.94
327c9fdf,0,334,43.448,39.942
327c9b9a,0,64,43.448,39.946
327c1777,0,338,43.45,39.948
327bee74,0,334,43.45,39.955
327bf70d,15025,269,43.684,40.388
327bf122,26750,267,43.609,40.662
327c061d,33750,256,43.635,40.952
327c2cb5,34025,271,43.685,41.457
327b36c3,36000,272,41.704,37.652
327c737b,36000,240,42.843,38.046
327b3dbf,38000,272,41.693,38.067
327c764b,0,334,43.442,39.928
327c67f0,0,271,43.442,39.928
327c91cb,0,334,43.442,39.928
327c9869,0,271,43.442,39.928
327c5470,0,64,43.445,39.936
327c99d8,0,220,43.445,39.939
327c9fe5,0,53,43.446,39.94
327c9fdf,0,334,43.448,39.942
327c1777,0,338,43.45,39.948
327c9b9a,0,64,43.448,39.949
327bee74,0,292,43.451,39.954
327bf70d,15025,269,43.684,40.345
327bf122,25275,267,43.61,40.661
327c061d,33750,256,43.62,40.869
327c2cb5,34025,271,43.686,41.381
327b36c3,36000,272,41.706,37.558
327c737b,36000,240,42.828,38.008
327b3dbf,38000,272,41.685,38.394
327c764b,0,334,43.442,39.928
327c67f0,0,271,43.442,39.928
327c91cb,0,334,43.442,39.928
327c9869,0,271,43.442,39.928
327c5470,0,73,43.446,39.938
327c99d8,0,220,43.445,39.939
327c9fe5,0,64,43.446,39.94
327c1777,0,338,43.45,39.948
327c9b9a,0,64,43.45,39.952
327bee74,0,244,43.451,39.953
327bf70d,15025,269,43.683,40.281
327bf122,23750,267,43.605,40.515
327c061d,33750,256,43.61,40.814
327c2cb5,34025,271,43.685,41.436
327b36c3,36000,272,41.709,37.464
327c737b,36000,240,42.804,37.951
327b3dbf,38000,272,41.688,38.28
327c764b,0,334,43.442,39.928
327c67f0,0,271,43.442,39.928
327c91cb,0,334,43.442,39.928
327c9869,0,271,43.442,39.928
327c5470,0,8,43.446,39.939
327c9fe5,0,64,43.446,39.94
327c1777,0,338,43.45,39.948
327bee74,0,230,43.45,39.95
327c9b9a,0,154,43.449,39.954
327bf70d,15025,269,43.683,40.281
327bf122,23750,267,43.602,40.443
327c061d,33750,256,43.595,40.731
327c2cb5,34025,271,43.686,41.359
327c737b,36000,240,42.781,37.895
327b3dbf,38000,272,41.69,38.199
327c764b,0,334,43.442,39.928
327c67f0,0,271,43.442,39.928
327c91cb,0,334,43.442,39.928
327c9869,0,271,43.442,39.928
327c5470,0,8,43.446,39.939
327c9fe5,0,64,43.446,39.94
327c1777,0,338,43.45,39.948
327bee74,0,244,43.449,39.948
327c9b9a,0,244,43.449,39.953
327bf70d,15025,269,43.683,40.281
327bf122,23750,267,43.6,40.375
327c061d,33750,256,43.58,40.648
327c2cb5,34025,271,43.687,41.308
327c4ff5,36000,254,41.742,42.326
327c737b,36000,240,42.757,37.838
327b3dbf,38000,272,41.692,38.118
327c764b,0,334,43.442,39.928
327c67f0,0,271,43.442,39.928
327c91cb,0,334,43.442,39.928
327c9869,0,271,43.442,39.928
327c5470,0,8,43.446,39.939
327c9fe5,0,67,43.446,39.94
327c9b9a,25,245,43.445,39.942
327bee74,0,244,43.448,39.947
327c1777,0,338,43.45,39.948
327bf122,20375,267,43.604,40.49
327c061d,33750,256,43.566,40.566
327c2cb5,34025,267,43.686,41.228
327c4ff5,36000,253,41.726,42.254
327c737b,36000,240,42.741,37.8
327b3dbf,38000,272,41.693,38.064
327c9b9a,550,245,43.439,39.923
327c764b,0,334,43.442,39.928
327c67f0,0,271,43.442,39.928
327c91cb,0,334,43.442,39.928
327c9869,0,271,43.442,39.928
327c9fe5,0,67,43.446,39.94
327bee74,0,300,43.449,39.946
327c1777,0,338,43.45,39.948
327bf122,18850,267,43.598,40.306
327c061d,33750,256,43.556,40.511
327c2cb5,34025,260,43.678,41.138
327c4ff5,36000,253,41.71,42.179
327c737b,36000,240,42.718,37.743
327b3dbf,38000,272,41.696,37.983
327c9b9a,550,245,43.428,39.893
327c764b,0,334,43.442,39.928
327c67f0,0,271,43.442,39.928
327c91cb,0,334,43.442,39.928
327c9869,0,271,43.442,39.928
327c9fe5,0,67,43.446,39.94
327bee74,0,298,43.449,39.945
327c1777,0,338,43.45,39.948
327bf122,18850,267,43.596,40.236
327c061d,33750,256,43.541,40.428
327c2cb5,34025,258,43.669,41.08
327c4ff5,36000,253,41.694,42.106
327c4e02,37000,69,42.35,37.494
327c737b,36000,240,42.694,37.687
327b3dbf,38000,272,41.698,37.902
327c9b9a,550,245,43.428,39.893
327c764b,0,334,43.442,39.928
327c67f0,0,271,43.442,39.928
327c91cb,0,334,43.442,39.928
327c9869,0,271,43.442,39.928
327c9fe5,0,64,43.446,39.94
327bee74,0,298,43.449,39.945
327c1777,0,338,43.45,39.948
327bf122,16550,267,43.594,40.193
327c061d,33750,256,43.526,40.346
327c2cb5,34025,256,43.655,40.992
327c4ff5,36000,253,41.677,42.027
327c4e02,37000,69,42.367,37.552
327c737b,36000,240,42.671,37.63
327b3dbf,38000,272,41.7,37.822
327c9b9a,550,245,43.428,39.893
327c764b,0,334,43.442,39.928
327c67f0,0,271,43.442,39.928
327c91cb,0,334,43.442,39.928
327c9869,0,271,43.442,39.928
327c9fe5,0,64,43.446,39.941
327bee74,0,298,43.449,39.945
327c1777,0,338,43.45,39.948
327bf122,15200,261,43.588,40.052
327c061d,33750,256,43.511,40.263
327c2cb5,34025,256,43.639,40.905
327c4ff5,36000,253,41.66,41.951
327c737b,36000,240,42.655,37.592
327c4e02,37000,69,42.391,37.639
327b3dbf,38000,272,41.701,37.768
327c764b,0,334,43.442,39.928
327c67f0,0,271,43.442,39.928
327c91cb,0,334,43.442,39.928
327c9869,0,271,43.442,39.928
327c99d8,0,71,43.446,39.94
327c9fe5,0,64,43.447,39.943
327c1777,0,338,43.45,39.948
327bf122,15200,261,43.579,39.968
327c061d,33750,256,43.501,40.208
327c2cb5,34025,255,43.622,40.818
327c737b,36000,240,42.632,37.535
327b3dbf,38000,272,41.704,37.677
327c4e02,37000,69,42.416,37.726
327bf122,15200,261,43.572,39.907
327c764b,0,334,43.442,39.928
327c67f0,0,271,43.442,39.928
327c91cb,0,334,43.442,39.928
327c9869,0,271,43.442,39.928
327c99d8,0,65,43.446,39.942
327c9fe5,0,64,43.447,39.945
327c1777,0,338,43.45,39.948
327c061d,33750,256,43.501,40.208
327c2cb5,34025,255,43.611,40.76
327c737b,36000,240,42.608,37.479
327b3dbf,38000,272,41.706,37.582
327c4e02,37000,69,42.432,37.784
327bf122,15200,261,43.567,39.866
327c764b,0,334,43.442,39.928
327c67f0,0,271,43.442,39.928
327c91cb,0,334,43.442,39.928
327c9869,0,271,43.442,39.928
327c99d8,0,61,43.447,39.944
327c9fe5,0,64,43.448,39.947
327c1777,0,338,43.45,39.948
327c061d,33750,256,43.501,40.208
327c2cb5,34025,255,43.594,40.673
327c737b,36000,240,42.593,37.441
327b3dbf,38000,272,41.708,37.519
327c4e02,37000,69,42.457,37.871
327bf122,15200,261,43.56,39.805
327c764b,0,334,43.442,39.928
327c67f0,0,271,43.442,39.928
327c91cb,0,334,43.442,39.928
327c9869,0,271,43.442,39.928
327c99d8,0,73,43.448,39.946
327c9fe5,0,354,43.448,39.947
327c1777,0,338,43.45,39.948
327c061d,33750,256,43.501,40.208
327c2cb5,34025,255,43.578,40.587
327b3dbf,38000,272,41.71,37.424
327bfc97,36975,87,41.868,37.482
327c4e02,37000,69,42.482,37.958
327bf122,15200,261,43.553,39.743
327c764b,0,334,43.442,39.928
327c67f0,0,271,43.442,39.928
327c91cb,0,334,43.442,39.928
327c9869,0,271,43.442,39.928
327c1777,0,338,43.45,39.948
327c9fe5,0,64,43.449,39.949
327c99d8,0,65,43.449,39.949
327c061d,33750,256,43.501,40.208
327c2cb5,34025,255,43.566,40.529
327bfc97,36975,87,41.873,37.591
327c4e02,37000,69,42.498,38.016
327bf122,15200,261,43.548,39.702
327c764b,0,334,43.442,39.928
327c67f0,0,271,43.442,39.928
327c91cb,0,334,43.442,39.928
327c9869,0,271,43.442,39.928
327c1777,0,338,43.45,39.948
327c9fe5,0,64,43.45,39.95
327c99d8,0,54,43.449,39.951
327c061d,33750,256,43.501,40.208
327c2cb5,34025,255,43.55,40.442
327bfc97,36975,87,41.875,37.663
327c4e02,37000,69,42.524,38.109
327bf122,15200,261,43.544,39.661
327c764b,0,334,43.442,39.928
327c67f0,0,271,43.442,39.928
327c91cb,0,334,43.442,39.928
327c9869,0,271,43.442,39.928
327c1777,0,338,43.45,39.948
327c9fe5,0,64,43.45,39.952
327c99d8,0,112,43.45,39.953
327c061d,33750,256,43.501,40.208
327c2cb5,34025,255,43.533,40.355
327bfc97,37000,87,41.695,37.804
327c4e02,37000,77,43.18,38.371
327bf122,15200,261,43.544,39.661
327c764b,0,334,43.442,39.928
327c67f0,0,271,43.442,39.928
327c91cb,0,334,43.442,39.928
327c9869,0,271,43.442,39.928
327c1777,0,338,43.45,39.948
327c9fe5,0,64,43.451,39.954
327c99d8,0,233,43.449,39.954
327c061d,33750,256,43.501,40.208
327c2cb5,34025,255,43.522,40.298
327bfc97,37000,87,41.698,37.867
327c4e02,37000,77,43.225,38.547
327bf122,15200,261,43.544,39.661
327c764b,0,334,43.442,39.928
327c67f0,0,271,43.442,39.928
